,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1533045,131350505263003,131350505263-bg_centroid,359.96736045891646,Gwinett_GA,,33.9389106,-84.1255153,33.9396051,-84.1293265,,220,98,122,184,36,68,0,18,0,62,79192.81930096162,1.1371122407950758,1,1.0
1533636,131350505263004,131350505263-bg_centroid,276.5617486356811,Gwinett_GA,,33.9389106,-84.1255153,33.9404694,-84.1278514,,151,84,67,115,17,49,0,0,0,49,41760.82404398785,1.103757124725,1,1.0
1534227,131350505263005,131350505263-bg_centroid,133.9633255357538,Gwinett_GA,,33.9389106,-84.1255153,33.9383035,-84.1267696,,36,23,13,23,3,7,8,2,0,3,4822.679719287136,1.0489805586402072,1,1.0
1534818,131350505264000,131350505263-bg_centroid,677.4984205953785,Gwinett_GA,,33.9389106,-84.1255153,33.9371674,-84.1325523,,1045,369,676,910,182,429,6,80,0,213,707985.8495221706,1.2735853455157538,1,1.0
1535208,131350505281000,131350502253-bg_centroid,1653.9737781497802,Gwinett_GA,,34.0448462,-84.0021067,34.0342318,-83.9895315,,31,9,22,20,16,2,0,1,1,0,51273.18712264318,1.804697859662808,1,1.0
1535799,131350505281001,131350502253-bg_centroid,1811.5366112380896,Gwinett_GA,,34.0448462,-84.0021067,34.029725,-83.9947899,,414,92,322,362,224,38,1,50,1,48,749976.1570525691,1.9091076437074013,1,1.0
1536390,131350505281002,131350502253-bg_centroid,2214.82583572132,Gwinett_GA,,34.0448462,-84.0021067,34.0255926,-83.9959488,,50,5,45,46,26,11,0,6,0,3,110741.291786066,2.204700752046156,1,1.0
1536981,131350505281003,131350502253-bg_centroid,1491.6294078116794,Gwinett_GA,,34.0448462,-84.0021067,34.0314621,-84.001017,,44,6,38,37,35,0,0,0,0,2,65631.6939437139,1.7030889858110123,1,1.0
1537572,131350505281004,131350502253-bg_centroid,2446.5102824702926,Gwinett_GA,,34.0448462,-84.0021067,34.0230891,-84.0060567,,825,101,724,756,452,107,0,175,0,22,2018370.9830379914,2.3947828644428006,1,1.0
1538163,131350505281005,131350502253-bg_centroid,2315.997684597922,Gwinett_GA,,34.0448462,-84.0021067,34.0240367,-84.0010408,,93,9,84,86,61,16,0,4,0,5,215387.78466760676,2.285775881717164,1,1.0
1538984,131350505281006,131350505493-bg_centroid,2887.3798135830725,Gwinett_GA,,34.0077149,-84.032167,34.0185288,-84.0036863,,207,25,182,197,135,17,0,32,0,13,597687.621411696,2.802923208227606,1,1.0
1539345,131350505281007,131350502253-bg_centroid,1742.1955484798038,Gwinett_GA,,34.0448462,-84.0021067,34.0292763,-83.9999951,,98,15,83,95,65,9,0,6,0,15,170735.16375102077,1.862434186366812,1,1.0
